"SAMN08707421"	"SAMN08707426"	"SAMN08707431"	"SAMN08707434"	"SAMN08707436"	"SAMN08707439"	"SAMN08707428"
"SRP135559.OTU21"	0.00766446668086013	0.0051035443138615	0.0077717802151165	0.00377946439590275	0.00119846596356664	0.0051035443138615	0.000239635753654445
"SRP135559.OTU22"	0.0628273365978284	0.00445470836172737	0.0298913201056901	0.0363291373565346	0.0259667625439438	0.0198786556684164	0.0235338836692366
"SRP135559.OTU24"	0.00108579944645518	0.0027384467832715	0.0241972918131059	0.00046279155868197	0.00181101523383403	0.00605906896706972	0.00150392093672789
"SRP135559.OTU25"	0.00819672131147541	0.00777365538477071	0.0130837233506952	0.024589658151302	0.0209864706509002	0.00387211125502761	0.00537940950444979
"SRP135559.OTU26"	0.00183095592931658	0.000233462052951718	0.00565642365485869	0.00851536467974824	0.00431447746883989	8.86222646397164e-05	0.000743697166513795
"SRP135559.OTU29"	0.0181179476261443	0.00755281290224881	0.0126170534784231	0.0109218807848945	0.0138755726004049	0.0126170534784231	0.002371567630994
"SRP135559.OTU32"	0.00295933574622099	0.00761591075439793	0.00697603480059946	0.0341694434160188	0.00660487908810057	0.0130956438748381	0.0119035412800293
"SRP135559.OTU36"	0.0155844155844155	0.00138815274728048	0.0263723292794525	0.0123873873873874	0.0155001597954618	0.000974844911036881	0.0167249229447102
"SRP135559.OTU38"	0.000489674260166064	0.0233462052951718	0.00641901301043752	0.00558435147476244	0.00394162139128582	0.0185697729906606	0.000413165092507664
"SRP135559.OTU39"	0.0149670002129018	0.0115132176926871	0.0115132176926871	0.0122485499197828	0.0187759667625439	6.13538755198036e-05	0.0251039110207656
"SRP135559.OTU41"	0.00270385352352565	0.00396254511496429	0.00106762509781038	0.000539923485128964	0.0104666027484819	0.000245415502079214	0.00229719791434261
"SRP135559.OTU47"	0.00943155205450287	0.00167209308195149	0.00944835738153907	0.0281223003825744	0.00689783743475019	0.00111800395391642	0.0118165216457192
"SRP135559.OTU51"	0.00702576112412178	0.0182421588648628	0.0379504250606756	0.00897815623843021	0.0116650687120486	0.0255913831890381	0.00722212581703397
"SRP135559.OTU55"	0.00263998296785182	0.00101587541960072	0.0100000167899301	0.0269961742564482	0.00934803451581975	0.0100000167899301	0.0187742218035482
"SRP135559.OTU57"	0.000191611667021503	0.00367229499507837	0.0169361149056378	0.0116314945082069	7.98977309044424e-05	0.000306769377599018	0.00546969719740801
"SRP135559.OTU59"	0.00110708963167979	0.00918038549606267	0.00918038549606267	0.00367147969887696	0.00322254181314584	0.0287204308405481	0.00664369468752324
"SRP135559.OTU61"	0.0098573557589951	0.000523712172837636	0.00354928694426132	0.00394915463408614	0.00167785234899329	0.00173835980639444	0.00636274242461802
"SRP135559.OTU64"	0.00549286778794976	0.00143863102899977	0.0063587824929695	0.0104436628409231	0.0133961862149781	0.00102256459199673	0.00421428394357817
"SRP135559.OTU71"	0.00436448797104534	0.00489008354155624	0.00626185451155049	0.0118474639022584	0.00790987535953979	0.00229736178335265	0.00141302461637621
"SRP135559.OTU72"	0.000298062593144561	0.00204437040963126	0.000888582379544037	0.000323954091077379	0.00117455650971796	0.00231781307519259	0.00117455650971796
"SRP135559.OTU74"	0.000276772407919949	0.00130612553948664	7.29433296640628e-05	0.000367853418295659	2.66325769681475e-05	0.000156793237439498	0.00605700025616236
"SRP135559.OTU76"	0.000574835001064509	0.00263118043461801	0.00425723796766622	0.0015734912995187	0.00564610631724726	0.0186106755743405	0.00187576951998479
"SRP135559.OTU77"	0.00619544390036194	0.00579869261250348	0.00704014824579107	0.00843823275330124	0.00503355704697986	0.00973481491580885	0.000247899055504599
"SRP135559.OTU78"	0.00598254204811582	0.0036344362837889	0.00409983757977004	0.00409983757977004	0.00516671993182061	0.00161565205535483	0.00651974515977094
"SRP135559.OTU80"	0.00298062593144561	0.00302752603573474	0.00168432779406109	0.00302752603573474	0.00367529562160435	0.00376985479582793	0.00347885007891453
"SRP135559.OTU82"	0.00640834575260805	0.00792963899929443	0.000477447248710229	0.0172158459829693	0.00761691701289017	0.00792963899929443	0.000330532074006131
"SRP135559.OTU85"	0.00187353629976581	0.00262487064940309	0.00302383257516479	0.00334752560779958	0.00218387131138809	0.00395391642238735	0.000140476131452606
"SRP135559.OTU86"	0.000732594060018358	0.000347038186820121	0.000732594060018358	0.000215969394051586	0.0010653030787259	0.00130206558047583	0.0122627399456274
"SRP135559.OTU87"	0.00960187353629977	0.00154589737765327	0.00580167931508388	0.00783660372701469	0.00958772770853308	0.000436294225918604	0.00366064271961791
"SRP135559.OTU88"	0.00110708963167979	0.000776103581434088	0.0062731263511094	0.00556892508947303	0.000958772770853308	0.000347671961278887	0.00109075584422024
"SRP135559.OTU91"	0.00121230557092186	0.00113576133868404	0.00228776806673651	0.00135752190546711	0.00121230557092186	6.81709727997818e-05	0.000776750373914409
"SRP135559.OTU102"	0.000468384074941452	0.00749637868264428	0.0154905107359319	0.0210261631494508	0.00031959092361777	0.000177244529279433	0.00143781452192667
"SRP135559.OTU120"	0.000702576112412178	0.00167209308195149	0.00163790931154759	0.000185116623472788	7.98977309044424e-05	0.00377667189310791	0.0013423774588994
"SRP135559.OTU124"	0.00851607408984458	0.00482390693089455	0.00566968607843398	0.00657164013328397	0.00194417811867476	0.00141795623423547	0.000256162357354752
"SRP135559.OTU128"	0.00153289333617202	0.00573559476035436	0.00363208575673107	0.00363208575673107	0.000585916693299243	0.00667393823709865	0.00104117603311931
"SRP135559.OTU129"	0.000404513519267617	0.00368491456550819	0.00110224976654039	9.25583117363939e-05	0.00114520080963034	0.000184061626559411	0.000694117355412876
"SRP135559.OTU147"	0.0025974025974026	0.00440964437636034	0.00440964437636034	0.000570776255707763	0.00380845850644509	0.0106619401458859	0.00057843112951073
"SRP135559.OTU150"	0.00221417926335959	0.00177935943060499	0.00190120797211465	0.00190120797211465	0.00292958346649622	0.000681709727997818	0.000338795375856285
"SRP135559.OTU151"	0.000574835001064509	0.000371846611240746	0.000165780294691052	0.000509070714550167	0.000452753808458507	0.000156793237439498	0.000371846611240746
"SRP135559.OTU158"	0.000404513519267617	0.00331894702304334	0.000974788132783384	0.00183573984943848	0.000346223500585917	0.00100893039743677	0.000256162357354752
"SRP135559.OTU165"	0.00349159037683627	0.00474747977378459	0.00188989535947799	0.00982660742934715	0.00378182592947694	0.00474747977378459	0.000842856788715635
"SRP135559.OTU179"	0.000659995741962955	0.00024608162338154	0.00170422142942402	0.00316240898432679	0.00119817097841092	0.000218147112959302	0.00119817097841092
"SRP135559.OTU180"	0.000383223334043006	0.00134524801552081	0.00299067651622657	0.00220597309638405	0.000239693192713327	0.000906673938237099	0.00134524801552081
"SRP135559.OTU181"	0.0014903129657228	0.00060904220178763	0.000179042718266336	0.00015426385289399	0.000612549270267391	0.00060904220178763	0.000173529338853218
"SRP135559.OTU184"	0.000780069865841819	0.000145125059942959	0.00220156231349717	0.0014192274466247	7.98977309044424e-05	5.45367782398255e-05	0.000289215564755364
"SRP135559.OTU185"	0.000574835001064509	0.000208222912092072	0.00138592326361719	0.00077131926446995	0.00117183338659849	0.000822426765568442	0.000768487072064255
"SRP135559.OTU220"	8.51607408984458e-05	0.000706695944070064	0.00107589493392048	0.00107589493392048	0.000532651539362949	0.00297907151135047	0.00055364122396027
"SRP135559.OTU227"	0.00208643815201192	0.00124428608386909	0.000185673930053978	0.00124953720844131	0.00170448492596144	0.000995296202876815	0.00329705743821116
"SRP135559.OTU246"	8.51607408984458e-05	0.000706695944070064	0.000238723624355114	0.000200543008762187	5.32651539362949e-05	0.000279500988479106	0.000173529338853218
"SRP135559.OTU297"	0.000127741111347668	0.000451876123012414	0.000464184825134945	0.000555349870418363	0.000532651539362949	0.000579453268798146	0.000173529338853218
"SRP135559.OTU304"	0.000979348520332126	0.000561570884127105	0.00104110025065981	0.000539923485128964	0.000426121231490359	0.000238598404799237	0.000631110462756267
"SRP135559.OTU307"	0.00058519091005851	0.000290250119885919	0.000775851779154122	0.00117240528199432	0.00058519091005851	0.000102256459199673	8.26330185015329e-05
"SRP135559.OTU362"	0.00251224185650415	0.00109416489329908	0.000152517871115768	0.000833024805627546	0.000878875039948866	0.00109416489329908	0.000471008205458737
"SRP135559.OTU483"	0.000851607408984458	0.000119885919083314	0.000450922401559661	0.000339380476366778	0.000292958346649622	0.000410950910528767	0.000410950910528767
